company,issuer_name,fund,registrant,series_id,cik,accession,report_date,units,balance,val_usd,price_per_share,pct_val,asset_cat,fair_val_level,restricted,cusip
SpaceX,SPACE EXPLORATION TECHNOLOGIES CORP,Fidelity Contrafund,Fidelity Contrafund,S000006037,24238,0000035402-26-003312,2026-03-31,NS,4084237.00000000,2150718361.83000000,526.5900,1.362907477090,EC,3,Y,N/A
SpaceX,SPACE EXPLORATION TECHNOLOGIES CORP,Fidelity Contrafund,Fidelity Contrafund,S000006037,24238,0000035402-26-003312,2026-03-31,NS,558215.00000000,2939504368.50000000,5265.9000,1.862760161382,EP,3,Y,N/A
SpaceX,SPACE EXPLORATION TECHNOLOGIES CORP,Fidelity Contrafund,Fidelity Contrafund,S000006037,24238,0000035402-26-003312,2026-03-31,NS,120282.00000000,633392983.80000000,5265.9000,0.401380324304,EP,3,Y,N/A
SpaceX,SPACE EXPLORATION TECHNOLOGIES CORP,Fidelity Contrafund,Fidelity Contrafund,S000006037,24238,0000035402-26-003312,2026-03-31,NS,129910.00000000,68409306.90000000,526.5900,0.043350890349,EC,3,Y,N/A
SpaceX,SPACE EXPLORATION TECHNOLOGIES CORP,Fidelity Contrafund,Fidelity Contrafund,S000006037,24238,0000035402-26-003312,2026-03-31,NS,428458.00000000,2256216982.20000000,5265.9000,1.429761817983,EP,3,Y,N/A
SpaceX,SPACE EXPLORATION TECHNOLOGIES CORP,VIP Contrafund Portfolio,Variable Insurance Products Fund II,S000007724,831016,0000035402-26-003445,2026-03-31,NS,295472.00000000,155592600.48000000,526.5900,0.586686304425,EC,3,Y,N/A
SpaceX,SPACE EXPLORATION TECHNOLOGIES CORP,VIP Contrafund Portfolio,Variable Insurance Products Fund II,S000007724,831016,0000035402-26-003445,2026-03-31,NS,7336.00000000,38630642.40000000,5265.9000,0.145662896290,EP,3,Y,N/A
SpaceX,SPACE EXPLORATION TECHNOLOGIES CORP,VIP Contrafund Portfolio,Variable Insurance Products Fund II,S000007724,831016,0000035402-26-003445,2026-03-31,NS,91159.00000000,48003417.81000000,526.5900,0.181004416070,EC,3,Y,N/A
SpaceX,SPACE EXPLORATION TECHNOLOGIES CORP,VIP Contrafund Portfolio,Variable Insurance Products Fund II,S000007724,831016,0000035402-26-003445,2026-03-31,NS,39568.00000000,208361131.20000000,5265.9000,0.785658326118,EP,3,Y,N/A
SpaceX,SPACE EXPLORATION TECHNOLOGIES CORP,VIP Contrafund Portfolio,Variable Insurance Products Fund II,S000007724,831016,0000035402-26-003445,2026-03-31,NS,49518.00000000,260756836.20000000,5265.9000,0.983224549958,EP,3,Y,N/A
SpaceX,SPACE EXPLORATION TECHNOLOGIES CORP,Fidelity Series Opportunistic Insights Fund,Fidelity Contrafund,S000039220,24238,0000035402-26-003406,2026-03-31,NS,269350.00000000,141837016.50000000,526.5900,1.059874382561,EC,3,Y,N/A
SpaceX,SPACE EXPLORATION TECHNOLOGIES CORP,Fidelity Series Opportunistic Insights Fund,Fidelity Contrafund,S000039220,24238,0000035402-26-003406,2026-03-31,NS,36460.00000000,191994714.00000000,5265.9000,1.434676814114,EP,3,Y,N/A
SpaceX,SPACE EXPLORATION TECHNOLOGIES CORP,Fidelity Series Opportunistic Insights Fund,Fidelity Contrafund,S000039220,24238,0000035402-26-003406,2026-03-31,NS,7256.00000000,38209370.40000000,5265.9000,0.285518786703,EP,3,Y,N/A
SpaceX,SPACE EXPLORATION TECHNOLOGIES CORP,Fidelity Series Opportunistic Insights Fund,Fidelity Contrafund,S000039220,24238,0000035402-26-003406,2026-03-31,NS,23836.00000000,12551799.24000000,526.5900,0.093793078829,EC,3,Y,N/A
SpaceX,SPACE EXPLORATION TECHNOLOGIES CORP,Fidelity Series Opportunistic Insights Fund,Fidelity Contrafund,S000039220,24238,0000035402-26-003406,2026-03-31,NS,24552.00000000,129288376.80000000,5265.9000,0.966104913333,EP,3,Y,N/A
SpaceX,Space Exploration Technologies,Baron Partners Fund,BARON SELECT FUNDS,S000000588,1217673,0001410368-26-049926,2026-03-31,NS,2216310.00000000,1167086682.90000000,526.5900,11.26462635178,EC,3,Y,000000000
SpaceX,Space Exploration Technologies,Baron Partners Fund,BARON SELECT FUNDS,S000000588,1217673,0001410368-26-049926,2026-03-31,NS,302210.00000000,159140763.90000000,526.5900,1.536013793093,EC,3,Y,000000000
SpaceX,Space Exploration Technologies,Baron Partners Fund,BARON SELECT FUNDS,S000000588,1217673,0001410368-26-049926,2026-03-31,NS,311111.00000000,1638279414.90000000,5265.9000,15.81254052424,EP,3,Y,000000000
SpaceX,Space Exploration Technologies,Baron Partners Fund,BARON SELECT FUNDS,S000000588,1217673,0001410368-26-049926,2026-03-31,NS,131657.00000000,693292596.30000000,5265.9000,6.691604114932,EP,3,Y,000000000
SpaceX,SPACE EXPLORATION TECH CORP,Baron Partners Fund,BARON SELECT FUNDS,S000000588,1217673,0001410368-26-049926,2026-03-31,NS,44146.00000000,232468421.40000000,5265.9000,2.243766417720,EP,3,Y,000000000
SpaceX,Space Exploration Technologies,Baron Focused Growth Fund,BARON SELECT FUNDS,S000022521,1217673,0001410368-26-049929,2026-03-31,NS,732896.00000000,385935704.64000000,526.5900,9.992060165970,EC,3,Y,000000000
SpaceX,Space Exploration Technologies,Baron Focused Growth Fund,BARON SELECT FUNDS,S000022521,1217673,0001410368-26-049929,2026-03-31,NS,299280.00000000,157597855.20000000,526.5900,4.080283923601,EC,3,Y,000000000
SpaceX,SPACE EXPLORATION TECHNOLOGICS,Baron Focused Growth Fund,BARON SELECT FUNDS,S000022521,1217673,0001410368-26-049929,2026-03-31,NS,12346.00000000,65012801.40000000,5265.9000,1.683212554156,EP,3,Y,000000000
SpaceX,Space Exploration Technologies,Baron Focused Growth Fund,BARON SELECT FUNDS,S000022521,1217673,0001410368-26-049929,2026-03-31,NS,29630.00000000,156028617.00000000,5265.9000,4.039655595305,EP,3,Y,000000000
SpaceX,Space Exploration Technologies,Baron Focused Growth Fund,BARON SELECT FUNDS,S000022521,1217673,0001410368-26-049929,2026-03-31,NS,1479.00000000,7788266.10000000,5265.9000,0.201641938084,EP,3,Y,000000000
SpaceX,SPACE EXPLORATION TECH CORP,Baron Focused Growth Fund,BARON SELECT FUNDS,S000022521,1217673,0001410368-26-049929,2026-03-31,NS,9259.00000000,48756968.10000000,5265.9000,1.262341247280,EP,3,Y,000000000
SpaceX,Space Exploration Technologies,Baron Global Opportunity Fund,BARON SELECT FUNDS,S000036767,1217673,0001410368-26-049923,2026-03-31,NS,252130.00000000,132769136.70000000,526.5900,15.85882794098,EC,3,Y,000000000
SpaceX,Space Exploration Technologies,Baron Global Opportunity Fund,BARON SELECT FUNDS,S000036767,1217673,0001410368-26-049923,2026-03-31,NS,75250.00000000,39625897.50000000,526.5900,4.733180512272,EC,3,Y,000000000
SpaceX,Space Exploration Technologies,BARON FIFTH AVENUE GROWTH FUND,BARON INVESTMENT FUNDS TRUST (f/k/a BARON ASSET FUND),S000000586,810902,0001410368-26-049930,2026-03-31,NS,83486.00000000,43962892.74000000,526.5900,6.563850945782,EC,3,Y,000000000
SpaceX,Space Exploration Technologies,BARON FIFTH AVENUE GROWTH FUND,BARON INVESTMENT FUNDS TRUST (f/k/a BARON ASSET FUND),S000000586,810902,0001410368-26-049930,2026-03-31,NS,12240.00000000,6445461.60000000,526.5900,0.962335428411,EC,3,Y,000000000
SpaceX,Space Exploration Technologies,Baron First Principles ETF,Baron ETF Trust,S000096481,2081199,0001410368-26-049921,2026-03-31,NS,26896.00000000,14163164.64000000,526.5900,5.091537171826,EC,3,Y,000000000
SpaceX,Space Exploration Technologies,Baron First Principles ETF,Baron ETF Trust,S000096481,2081199,0001410368-26-049921,2026-03-31,NS,30105.00000000,15852991.95000000,526.5900,5.699015710806,EC,3,Y,000000000
SpaceX,Space Exploration Technologies,BARON OPPORTUNITY FUND,BARON INVESTMENT FUNDS TRUST (f/k/a BARON ASSET FUND),S000000585,810902,0001410368-26-049928,2026-03-31,NS,202952.00000000,106872493.68000000,526.5900,6.607281332625,EC,3,Y,000000000
SpaceX,Space Exploration Technologies,BARON OPPORTUNITY FUND,BARON INVESTMENT FUNDS TRUST (f/k/a BARON ASSET FUND),S000000585,810902,0001410368-26-049928,2026-03-31,NS,83588.00000000,44016604.92000000,526.5900,2.721281051832,EC,3,Y,000000000
SpaceX,SPACE EXPLORATION TECH CORP,BARON OPPORTUNITY FUND,BARON INVESTMENT FUNDS TRUST (f/k/a BARON ASSET FUND),S000000585,810902,0001410368-26-049928,2026-03-31,NS,18519.00000000,97519202.10000000,5265.9000,6.029023759257,EP,3,Y,000000000
SpaceX,Space Exploration Technologies,BARON ASSET FUND,BARON INVESTMENT FUNDS TRUST (f/k/a BARON ASSET FUND),S000000582,810902,0001410368-26-049918,2026-03-31,NS,571270.00000000,300825069.30000000,526.5900,9.073272856042,EC,3,Y,000000000
SpaceX,Space Exploration Technologies,BARON ASSET FUND,BARON INVESTMENT FUNDS TRUST (f/k/a BARON ASSET FUND),S000000582,810902,0001410368-26-049918,2026-03-31,NS,69932.00000000,36825491.88000000,526.5900,1.110704425873,EC,3,Y,000000000
SpaceX,SPACE EXPLORATION TECH CORP,BARON ASSET FUND,BARON INVESTMENT FUNDS TRUST (f/k/a BARON ASSET FUND),S000000582,810902,0001410368-26-049918,2026-03-31,NS,96298.00000000,507095638.20000000,5265.9000,15.29465978418,EP,3,Y,000000000
Discord,DISCORD INC,Fidelity OTC K6 Portfolio,Fidelity Securities Fund,S000065698,754510,0000035402-26-004135,2026-04-30,NS,3000.00000000,66840.00000000,22.2800,0.002009416600,EP,3,Y,N/A
Discord,DISCORD INC,Fidelity OTC Portfolio,Fidelity Securities Fund,S000007191,754510,0000035402-26-004133,2026-04-30,NS,33000.00000000,735240.00000000,22.2800,0.001821110949,EP,3,Y,N/A
Discord,DISCORD INC,Fidelity Blue Chip Growth K6 Fund,Fidelity Securities Fund,S000057284,754510,0000035402-26-004034,2026-04-30,NS,7000.00000000,155960.00000000,22.2800,0.000796432778,EP,3,Y,N/A
Discord,Discord Inc.,ARK Venture Fund,ARK Venture Fund,,1905088,0000940400-26-025087,2026-04-30,NS,176670.00000000,4598425.52000000,26.0283,0.533183598888,EC,3,N,000000000
Discord,Discord Inc.,ARK Venture Fund,ARK Venture Fund,,1905088,0000940400-26-025087,2026-04-30,NS,34610.00000000,900840.59000000,26.0283,0.104451714116,EC,3,N,000000000
Discord,"Discord, Inc.",Destiny Tech100 Inc.,Destiny Tech100 Inc.,,1843974,0000894189-26-016628,2026-03-31,NS,10690.000000000000,302099.400000000000,28.2600,0.0403681393,EC,3,Y,N/A
Discord,"Discord, Inc. - Series G Preferred Stock",Destiny Tech100 Inc.,Destiny Tech100 Inc.,,1843974,0000894189-26-016628,2026-03-31,NS,13110.000000000000,370488.600000000000,28.2600,0.0495066704,EP,3,Y,N/A
Discord,DISCORD INC,BlackRock Technology & Private Equity Term Trust,BlackRock Technology & Private Equity Term Trust,,1836057,0001410368-26-054489,2026-03-31,NS,32690.00000000,7411149.90000000,226.7100,0.828003333306,EC,3,Y,000000000
Discord,DISCORD INC,BlackRock Science & Technology Trust,BlackRock Science & Technology Trust,,1616678,0001410368-26-054494,2026-03-31,NS,12713.00000000,2882164.23000000,226.7100,0.210588631467,EC,3,Y,000000000
Discord,DISCORD INC. COMMON SHARES   /,The Private Shares Fund,The Private Shares Fund,,1557265,0001193125-26-241036,2026-03-31,NS,366030,12466981,34.0600,1.0731004381,EC,3,Y,999999999
Discord,"ARTIST EDGE PARTNERS IV, LP (INVESTED IN DISCORD, INC. COMMON STOCK)",The Private Shares Fund,The Private Shares Fund,,1557265,0001193125-26-241036,2026-03-31,NS,90910,3096395,34.0600,0.2665234535,,3,Y,999999999
Discord,DISCORD INC,VIP Technology Portfolio,Variable Insurance Products Fund IV,S000007755,720318,0000035402-26-003509,2026-03-31,NS,2000.00000000,44560.00000000,22.2800,0.001371870608,EP,3,Y,N/A
Discord,DISCORD INC,Fidelity Contrafund K6,Fidelity Contrafund,S000057289,24238,0000035402-26-003310,2026-03-31,NS,27000.00000000,601560.00000000,22.2800,0.001792208899,EP,3,Y,N/A
Discord,DISCORD INC,Fidelity Advisor New Insights Fund,Fidelity Contrafund,S000006036,24238,0000035402-26-003299,2026-03-31,NS,28000.00000000,623840.00000000,22.2800,0.002655301199,EP,3,Y,N/A
Discord,DISCORD INC,Fidelity Series Opportunistic Insights Fund,Fidelity Contrafund,S000039220,24238,0000035402-26-003406,2026-03-31,NS,8000.00000000,178240.00000000,22.2800,0.001331894977,EP,3,Y,N/A
Discord,DISCORD INC,Fidelity Contrafund,Fidelity Contrafund,S000006037,24238,0000035402-26-003312,2026-03-31,NS,155000.00000000,3453400.00000000,22.2800,0.002188415166,EP,3,Y,N/A
Discord,DISCORD INC,VIP Contrafund Portfolio,Variable Insurance Products Fund II,S000007724,831016,0000035402-26-003445,2026-03-31,NS,25000.00000000,557000.00000000,22.2800,0.002100255864,EP,3,Y,N/A
Fanatics,"Fanatics Holdings, Inc.",Franklin Small-Mid Cap Growth Fund,Franklin Strategic Series,S000006888,872625,0002071691-26-014400,2026-04-30,NS,793714.00000000,39685700.00000000,50.0000,1.122875617477,EC,3,Y,N/A
Fanatics,"Fanatics Holdings, Inc.",Franklin Growth Opportunities Fund,Franklin Strategic Series,S000006878,872625,0002071691-26-014424,2026-04-30,NS,514969.00000000,25748450.00000000,50.0000,0.574422986365,EC,3,Y,N/A
Fanatics,"Fanatics Holdings, Inc.",Franklin Small-Mid Cap Growth VIP Fund,Franklin Templeton Variable Insurance Products Trust,S000007314,837274,0002071691-26-012231,2026-03-31,NS,94539.00000000,5383171.10000000,56.9413,1.430562344215,EC,3,Y,N/A
Fanatics,FANATICS HOLDINGS INC CLASS A,Neuberger Large Cap Growth Fund,NEUBERGER BERMAN EQUITY FUNDS,S000007849,44402,0001410368-26-040130,2026-02-28,NS,1297807.00000000,86135450.59000000,66.3700,3.516940153775,EC,3,Y,000000000
Fanatics,FANATICS HOLDINGS INC CLASS A,Neuberger Berman Large Cap Growth Fund,NEUBERGER BERMAN EQUITY FUNDS,S000007849,44402,0001410368-26-007369,2025-11-30,NS,1297807.00000000,86135450.59000000,66.3700,3.204405184120,EC,3,Y,000000000
ByteDance,"ByteDance Ltd., Series E-1",BlackRock Capital Appreciation V.I. Fund,"BlackRock Variable Series Funds, Inc.",S000002885,355916,0002071691-26-013342,2025-09-30,NS,9690.00000000,2450310.30000000,252.8700,2.917248971911,EP,3,Y,N/A
ByteDance,"ByteDance Ltd., Series E-1",BlackRock Capital Appreciation Portfolio,"BlackRock Series Fund, Inc.",S000003867,319108,0002071691-26-013348,2025-09-30,NS,10263.00000000,2595204.81000000,252.8700,0.957337009079,EP,3,Y,N/A
ByteDance,"ByteDance Ltd., Series E-1",BlackRock Large Cap Focus Growth V.I. Fund,"BlackRock Variable Series Funds, Inc.",S000002877,355916,0002071691-26-013349,2025-09-30,NS,17396.00000000,4398926.52000000,252.8700,1.575271564383,EP,3,Y,N/A
ByteDance,BYTEDANCE LTD CVT PFD SR E PP,"T. Rowe Price Global Technology Fund, Inc.","T. ROWE PRICE GLOBAL TECHNOLOGY FUND, INC.",S000002085,1116626,0001099263-26-006613,2026-03-31,NS,64291.000000,21216030.000000,330.0000,0.3750660300,EP,3,Y,000000000
ByteDance,BYTEDANCE LTD,"BlackRock Capital Appreciation Fund, Inc.","BlackRock Capital Appreciation Fund, Inc.",S000002520,887509,0000940400-26-014719,2026-02-27,NS,177291.00000000,46283588.46000000,261.0600,1.315263339713,EC,3,Y,000000000
ByteDance,BYTEDANCE LTD,"BlackRock Large Cap Focus Growth Fund, Inc.","BlackRock Large Cap Focus Growth Fund, Inc.",S000002344,1097293,0000940400-26-014717,2026-02-27,NS,120046.00000000,31339208.76000000,261.0600,1.915519018160,EP,3,Y,000000000
ByteDance,BYTEDANCE LTD,BlackRock Technology Opportunities Fund,BlackRock Funds,S000001510,844779,0000940400-26-014713,2026-02-27,NS,94889.00000000,24771722.34000000,261.0600,0.375693978226,EP,3,Y,000000000
ByteDance,DOUYIN CO LTD,Fidelity Series International Growth Fund,Fidelity Investment Trust,S000026866,744822,0000035402-26-002069,2026-01-31,NS,172113.00000000,44195176.14000000,256.7800,0.259091811282,EP,3,Y,N/A
ByteDance,DOUYIN CO LTD,Fidelity International Growth Fund,Fidelity Investment Trust,S000019397,744822,0000035402-26-001973,2026-01-31,NS,63819.00000000,16387442.82000000,256.7800,0.205940608078,EP,3,Y,N/A
ByteDance,DOUYIN CO LTD,Fidelity Advisor Emerging Asia Fund,Fidelity Advisor Series VIII,S000005436,729218,0000035402-26-001934,2026-01-31,NS,11980.00000000,3076224.40000000,256.7800,0.485334158203,EP,3,Y,N/A
ByteDance,DOUYIN CO LTD,Fidelity Founders Fund,Fidelity Concord Street Trust,S000064789,819118,0000035402-26-001955,2026-01-31,NS,638.00000000,163825.64000000,256.7800,0.075531661081,EP,3,Y,N/A
ByteDance,DOUYIN CO LTD,Fidelity Emerging Asia Fund,Fidelity Investment Trust,S000007102,744822,0000035402-26-001958,2026-01-31,NS,23366.00000000,5999921.48000000,256.7800,0.353147522717,EP,3,Y,N/A
ByteDance,BYTEDANCE LTD CVT PFD SR E PP,T. Rowe Price All-Cap Opportunities Fund,"T. Rowe Price All-Cap Opportunities Fund, Inc.",S000002104,773485,0001099263-26-002520,2025-12-31,NS,148803.000000,48381807.420000,325.1400,0.2887174574,EP,3,Y,000000000
ByteDance,Bytedance Ltd,BlackRock Science and Technology Term Trust,BlackRock Science and Technology Term Trust,,1768666,0001410368-26-016998,2025-12-31,NS,150113.00000000,38829729.71000000,258.6700,2.269488070264,EP,3,Y,000000000
ByteDance,BYTEDANCE LTD CVT PFD SR E PP,T. Rowe Price Communications & Technology Fund,"T. ROWE PRICE COMMUNICATIONS & TECHNOLOGY FUND, INC.",S000002101,910671,0001099263-25-003631,2025-09-30,NS,226945.000000,87550842.100000,385.7800,0.8197431214,EP,3,Y,000000000
ByteDance,BYTEDANCE LTD CVT PFD SR E PP,"T. Rowe Price Growth Stock Fund, Inc.","T. ROWE PRICE GROWTH STOCK FUND, INC.",S000002087,80257,0001099263-25-003601,2025-09-30,NS,2187317.000000,843823152.260000,385.7800,1.6234752975,EP,3,Y,000000000
ByteDance,BYTEDANCE LTD,Select Technology Portfolio,Fidelity Select Portfolios,S000007484,320351,0000035402-25-001471,2025-08-31,NS,70707.00000000,17899477.05000000,253.1500,0.098464925760,EP,3,Y,N/A
Gusto,GUSTO INC PP,T. Rowe Price Institutional Large-Cap Core Growth Fund,"T. Rowe Price Equity Funds, Inc.",S000002096,1012968,0001099263-26-006604,2026-03-31,NS,72683.000000,1555416.200000,21.4000,0.0636936116,EC,3,Y,TC6CSL955
Gusto,GUSTO INC SER E CVT PFD PP,T. Rowe Price Institutional Large-Cap Core Growth Fund,"T. Rowe Price Equity Funds, Inc.",S000002096,1012968,0001099263-26-006604,2026-03-31,NS,98373.000000,2105182.200000,21.4000,0.0862062883,EP,3,Y,TC18PZKC3
Gusto,GUSTO INC PP,T. Rowe Price Blue Chip Growth Portfolio,"T. ROWE PRICE EQUITY SERIES, INC.",S000002081,918294,0001099263-26-006594,2026-03-31,NS,27971.000000,598579.400000,21.4000,0.0263484847,EC,3,Y,TC6CSL955
Gusto,GUSTO INC SER E CVT PFD PP,T. Rowe Price Blue Chip Growth Portfolio,"T. ROWE PRICE EQUITY SERIES, INC.",S000002081,918294,0001099263-26-006594,2026-03-31,NS,37063.000000,793148.200000,21.4000,0.0349130845,EP,3,Y,TC18PZKC3
Gusto,GUSTO INC PP,"T. Rowe Price Blue Chip Growth Fund, Inc.","T. ROWE PRICE BLUE CHIP GROWTH FUND, INC.",S000002069,902259,0001099263-26-006586,2026-03-31,NS,1131497.000000,24214035.800000,21.4000,0.0411852333,EC,3,Y,TC6CSL955
Gusto,GUSTO INC SER E CVT PFD PP,"T. Rowe Price Blue Chip Growth Fund, Inc.","T. ROWE PRICE BLUE CHIP GROWTH FUND, INC.",S000002069,902259,0001099263-26-006586,2026-03-31,NS,1525418.000000,32643945.200000,21.4000,0.0555235199,EP,3,Y,TC18PZKC3
Gusto,GUSTO INC PP,"T. Rowe Price New Horizons Fund, Inc.","T. ROWE PRICE NEW HORIZONS FUND, INC.",S000002106,80248,0001099263-26-006557,2026-03-31,NS,836888.000000,17909403.200000,21.4000,0.1402584924,EC,3,Y,TC6CSL955
Gusto,GUSTO SER D CVT PFD PP,"T. Rowe Price New Horizons Fund, Inc.","T. ROWE PRICE NEW HORIZONS FUND, INC.",S000002106,80248,0001099263-26-006557,2026-03-31,NS,1501509.000000,32132292.600000,21.4000,0.2516458459,EP,3,Y,000000000
Gusto,N/A,"T. Rowe Price New Horizons Fund, Inc.","T. ROWE PRICE NEW HORIZONS FUND, INC.",S000002106,80248,0001099263-26-006557,2026-03-31,NS,2755737.000000,58972771.800000,21.4000,0.4618485593,EP,3,N,000000000
Gusto,GUSTO SER D CVT PFD PP,"T. Rowe Price Small-Cap Value Fund, Inc.","T. ROWE PRICE SMALL-CAP VALUE FUND, INC.",S000002121,834798,0001099263-26-006577,2026-03-31,NS,121068.000000,2590855.200000,21.4000,0.0280972256,EP,3,Y,000000000
Gusto,N/A,"T. Rowe Price Small-Cap Value Fund, Inc.","T. ROWE PRICE SMALL-CAP VALUE FUND, INC.",S000002121,834798,0001099263-26-006577,2026-03-31,NS,711894.000000,15234531.600000,21.4000,0.1652149730,EP,3,N,000000000
Gusto,"Gusto, Inc.",Franklin Growth Fund,Franklin Custodian Funds,S000006755,38721,0002071691-26-012218,2026-03-31,NS,822494.00000000,13307753.88000000,16.1798,0.082492912242,EC,3,Y,N/A
Gusto,GUSTO INC,Fidelity Contrafund,Fidelity Contrafund,S000006037,24238,0000035402-26-003312,2026-03-31,NS,2436137.00000000,46359687.11000000,19.0300,0.029378074469,EP,3,Y,N/A
Gusto,GUSTO INC,Fidelity Contrafund,Fidelity Contrafund,S000006037,24238,0000035402-26-003312,2026-03-31,NS,167099.00000000,3179893.97000000,19.0300,0.002015094744,EP,3,Y,N/A
Gusto,GUSTO INC,Fidelity Contrafund,Fidelity Contrafund,S000006037,24238,0000035402-26-003312,2026-03-31,NS,289200.00000000,5503476.00000000,19.0300,0.003487545707,EC,3,Y,N/A
Gusto,GUSTO INC,Fidelity Contrafund K6,Fidelity Contrafund,S000057289,24238,0000035402-26-003310,2026-03-31,NS,184203.00000000,3505383.09000000,19.0300,0.010443478240,EP,3,Y,N/A
Gusto,GUSTO INC,Fidelity Contrafund K6,Fidelity Contrafund,S000057289,24238,0000035402-26-003310,2026-03-31,NS,28063.00000000,534038.89000000,19.0300,0.001591045367,EP,3,Y,N/A
Gusto,GUSTO INC,Fidelity Contrafund K6,Fidelity Contrafund,S000057289,24238,0000035402-26-003310,2026-03-31,NS,50300.00000000,957209.00000000,19.0300,0.002851782845,EC,3,Y,N/A
Gusto,N/A,GRANDEUR PEAK US STALWARTS FUND,Grandeur Peak Global Trust,S000080367,1965454,0000910472-26-005102,2026-01-31,NS,20595.00000000,626088.00000000,30.4000,0.456383747465,EP,3,N,N/A
Gusto,N/A,GRANDEUR PEAK GLOBAL STALWARTS FUND,Grandeur Peak Global Trust,S000080373,1965454,0000910472-26-005103,2026-01-31,NS,37637.00000000,1144164.80000000,30.4000,1.371395714670,EP,3,N,N/A
Gusto,N/A,GRANDEUR PEAK GLOBAL REACH FUND,Grandeur Peak Global Trust,S000080372,1965454,0000910472-26-005104,2026-01-31,NS,32241.00000000,980126.40000000,30.4000,1.086547809769,EP,3,N,N/A
Gusto,GUSTO INC PP,"T. Rowe Price Global Technology Fund, Inc.","T. ROWE PRICE GLOBAL TECHNOLOGY FUND, INC.",S000002085,1116626,0001099263-25-003657,2025-09-30,NS,158669.000000,4046059.500000,25.5000,0.0717834070,EC,3,Y,TC6CSL955
Gusto,GUSTO INC SER E CVT PFD PP,"T. Rowe Price Global Technology Fund, Inc.","T. ROWE PRICE GLOBAL TECHNOLOGY FUND, INC.",S000002085,1116626,0001099263-25-003657,2025-09-30,NS,204816.000000,5222808.000000,25.5000,0.0926607609,EP,3,Y,TC18PZKC3
Gusto,GUSTO INC PP,"T. Rowe Price Balanced Fund, Inc.","T. Rowe Price Balanced Fund, Inc.",S000002068,871839,0001099263-25-003627,2025-09-30,NS,7517.000000,191683.500000,25.5000,0.0038283804,EC,3,Y,TC6CSL955
Gusto,GUSTO INC SER E CVT PFD PP,"T. Rowe Price Balanced Fund, Inc.","T. Rowe Price Balanced Fund, Inc.",S000002068,871839,0001099263-25-003627,2025-09-30,NS,10431.000000,265990.500000,25.5000,0.0053124698,EP,3,Y,TC18PZKC3
Plaid,PLAID INC/CA,Fidelity Small Cap Growth K6 Fund,Fidelity Securities Fund,S000057285,754510,0000035402-26-004196,2026-04-30,NS,29415.00000000,8307384.30000000,282.4200,0.193599721184,EC,3,Y,N/A
Plaid,"Plaid, Inc.",Franklin Growth Opportunities Fund,Franklin Strategic Series,S000006878,872625,0002071691-26-014424,2026-04-30,NS,56433.00000000,13666977.63000000,242.1806,0.304897036707,EC,3,Y,N/A
Plaid,"Plaid, Inc.",Franklin Small-Mid Cap Growth Fund,Franklin Strategic Series,S000006888,872625,0002071691-26-014400,2026-04-30,NS,30940.00000000,7493067.67000000,242.1806,0.212010446754,EC,3,Y,N/A
Plaid,"Fund FG-TQY, a series of Forge Investments LLC (economic exposure to Plaid, Inc., Common Stock)",Destiny Tech100 Inc.,Destiny Tech100 Inc.,,1843974,0000894189-26-016628,2026-03-31,NS,1540.000000000000,313728.800000000000,203.7200,0.0419221220,,3,Y,N/A
Plaid,PLAID COMMON STOCK,BlackRock Science & Technology Trust,BlackRock Science & Technology Trust,,1616678,0001410368-26-054494,2026-03-31,NS,42651.00000000,12045495.42000000,282.4200,0.880117922995,EC,3,N,000000000
Plaid,"Plaid, Inc.",Franklin Small-Mid Cap Growth VIP Fund,Franklin Templeton Variable Insurance Products Trust,S000007314,837274,0002071691-26-012231,2026-03-31,NS,3377.00000000,848007.67000000,251.1127,0.225355616192,EC,3,Y,N/A
Plaid,"Plaid, Inc.",Franklin Growth Fund,Franklin Custodian Funds,S000006755,38721,0002071691-26-012218,2026-03-31,NS,98050.00000000,24621602.69000000,251.1127,0.152625884751,EC,3,Y,N/A
Plaid,PLAID INC/CA,Fidelity Trend Fund,Fidelity Trend Fund,S000007496,35402,0000035402-26-003439,2026-03-31,NS,16919.00000000,4778263.98000000,282.4200,0.115427397598,EC,3,Y,N/A
Revolut,REVOLUT GROUP HOLDINGS LTD,Fidelity Emerging Markets Fund,Fidelity Investment Trust,S000007110,744822,0000035402-26-004043,2026-04-30,NS,32055.00000000,47953318.35000000,1495.9700,0.445826626945,EC,3,Y,N/A
Revolut,REVOLUT GROUP HOLDINGS LTD,Fidelity Europe Fund,Fidelity Investment Trust,S000007094,744822,0000035402-26-004048,2026-04-30,NS,1798.00000000,2689754.06000000,1495.9700,0.273265777961,EC,3,Y,N/A
Revolut,REVOLUT GROUP HOLDINGS LTD,Fidelity OTC Portfolio,Fidelity Securities Fund,S000007191,754510,0000035402-26-004133,2026-04-30,NS,17100.00000000,25581087.00000000,1495.9700,0.063361620199,EC,3,Y,N/A
Revolut,REVOLUT GROUP HOLDINGS LTD,Fidelity OTC K6 Portfolio,Fidelity Securities Fund,S000065698,754510,0000035402-26-004135,2026-04-30,NS,1400.00000000,2094358.00000000,1495.9700,0.062962862545,EC,3,Y,N/A
